1,1495122215013,0.5794137,0.275,11.39792
1,1495122215035,0.5846046,0.275,11.50589
1,1495122215041,0.5871994,0.275,11.55986
1,1495122215049,0.5897938,0.275,11.61382
1,1495122215087,0.5975745,0.275,11.77566
1,1495122215119,0.6053515,0.275,11.93742
1,1495122215152,0.6131248,0.275,12.09911
1,1495122215158,0.6131248,0.275,12.09911
1,1495122215165,0.6157151,0.275,12.15299
1,1495122215172,0.618305,0.275,12.20686
1,1495122215202,0.6234835,0.275,12.31457
1,1495122215236,0.6312482,0.275,12.47607
1,1495122215241,0.6338356,0.275,12.52989
1,1495122215247,0.6338356,0.275,12.52989
1,1495122215268,0.6390092,0.275,12.6375
1,1495122215274,0.6415954,0.275,12.69129
1,1495122215280,0.6415954,0.275,12.69129
1,1495122215302,0.6467665,0.275,12.79885
1,1495122215335,0.65452,0.275,12.96012
1,1495122215368,0.6622699,0.275,13.12132
1,1495122215402,0.6700162,0.275,13.28244
1,1495122215435,0.6777586,0.275,13.44349
1,1495122215469,0.6854975,0.275,13.60445
1,1495122215475,0.6880763,0.275,13.65809
1,1495122215481,0.6880763,0.275,13.65809
1,1495122215502,0.6932327,0.275,13.76534
1,1495122215508,0.6958102,0.275,13.81896
1,1495122215514,0.6958102,0.275,13.81896
1,1495122215535,0.7009642,0.275,13.92616
1,1495122215541,0.7035405,0.275,13.97974
1,1495122215547,0.7035405,0.275,13.97974
1,1495122215585,0.7138417,0.275,14.19401
1,1495122215618,0.7215634,0.275,14.35462
1,1495122215652,0.7292814,0.275,14.51515
1,1495122215685,0.7369957,0.275,14.67561
1,1495122215691,0.7369957,0.275,14.67561
1,1495122215697,0.7395663,0.275,14.72908
1,1495122215709,0.7421365,0.275,14.78254
1,1495122215735,0.7472757,0.275,14.88943
1,1495122215741,0.7498447,0.275,14.94287
1,1495122215747,0.7498447,0.275,14.94287
1,1495122215768,0.7549815,0.275,15.04971
1,1495122215774,0.7575492,0.275,15.10312
1,1495122215780,0.7575492,0.275,15.10312
1,1495122215802,0.7626835,0.275,15.20991
1,1495122215835,0.7703819,0.275,15.37004
1,1495122215868,0.7780766,0.275,15.53009
1,1495122215902,0.7857677,0.275,15.69006
1,1495122215935,0.7934551,0.275,15.84996
1,1495122215968,0.8011389,0.275,16.00978
1,1495122215974,0.8036993,0.275,16.06304
1,1495122215980,0.8036993,0.275,16.06304
1,1495122216001,0.8088189,0.275,16.16952
1,1495122216007,0.8113782,0.275,16.22276
2,1495122221575,0.02141217,2.591928,0.06005717
2,1495122221602,0.02706781,2.680473,0.2215916
2,1495122221608,0.02989563,2.722929,0.3023588
2,1495122221614,0.02989563,2.722929,0.3023588
2,1495122221653,0.04120691,2.880641,0.6254277
2,1495122221719,0.05817383,3.080874,1.110031
2,1495122221754,0.06665729,3.164642,1.352332
2,1495122221763,0.06948511,3.190142,1.4331
2,1495122221774,0.07231294,3.214431,1.513867
2,1495122221803,0.07796858,3.259376,1.675401
2,1495122221836,0.08645205,3.317709,1.917702
2,1495122221841,0.08927988,3.334732,1.99847
2,1495122221847,0.08927988,3.334732,1.99847
2,1495122221873,0.09493552,3.365143,2.160004
2,1495122221875,0.09776334,3.378532,2.240771
2,1495122221919,0.1090746,3.419977,2.56384
2,1495122221952,0.1175581,3.438344,2.806141
2,1495122221986,0.1260416,3.445811,3.048443
2,1495122221991,0.1260416,3.445811,3.048443
2,1495122221998,0.1288694,3.445878,3.12921
2,1495122222009,0.1316972,3.444733,3.209977
2,1495122222036,0.1373529,3.438812,3.371511
2,1495122222069,0.1458363,3.420845,3.613813
2,1495122222075,0.1486642,3.412434,3.69458
2,1495122222081,0.1486642,3.412434,3.69458
2,1495122222102,0.1543198,3.391979,3.856114
2,1495122222108,0.1571476,3.379935,3.936881
2,1495122222114,0.1571476,3.379935,3.936881
2,1495122222136,0.1628033,3.352213,4.098416
2,1495122222169,0.1712867,3.301546,4.340717
2,1495122222236,0.1882537,3.167514,4.82532
2,1495122222303,0.2052206,2.989881,5.309923
2,1495122222309,0.2080484,2.956037,5.39069
2,1495122222315,0.2080484,2.956037,5.39069
2,1495122222337,0.2137041,2.884715,5.552225
2,1495122222369,0.2221876,2.768649,5.794526
2,1495122222403,0.230671,2.641682,6.036828
2,1495122222436,0.2391545,2.503816,6.279129
2,1495122222469,0.247638,2.35505,6.52143
2,1495122222503,0.2561214,2.195384,6.763732
2,1495122222536,0.2646049,2.024817,7.006033
2,1495122222569,0.2730884,1.843351,7.248335
2,1495122222576,0.2759162,1.78044,7.329102
2,1495122222582,0.2759162,1.78044,7.329102
2,1495122222603,0.2815718,1.650985,7.490636
2,1495122222637,0.2900553,1.447718,7.732938
2,1495122222670,0.2985388,1.233552,7.975239
2,1495122222703,0.3070222,1.008485,8.217542
2,1495122222736,0.3155057,0.7725189,8.459845
2,1495122222769,0.3239892,0.5256523,8.702147
2,1495122222802,0.3324727,0.2678859,8.94445
2,1495122222808,0.3336483,0.2735772,9.004856
2,1495122222812,0.3336483,0.2735772,9.004856
2,1495122222836,0.3360323,0.2749431,9.128404
2,1495122222841,0.3372289,0.2749886,9.190416
2,1495122222846,0.3372289,0.2749886,9.190416
2,1495122222869,0.3396221,0.2749996,9.31444
2,1495122222903,0.3432105,0.275,9.500407
2,1495122222936,0.3467972,0.275,9.686286
2,1495122222969,0.3503822,0.275,9.872077
2,1495122223003,0.3539655,0.275,10.05778
2,1495122223036,0.3575471,0.275,10.24339
2,1495122223043,0.3587406,0.275,10.30524
2,1495122223050,0.3599339,0.275,10.36709
2,1495122223069,0.361127,0.275,10.42892
2,1495122223073,0.3623199,0.275,10.49074
2,1495122223080,0.3623199,0.275,10.49074
2,1495122223103,0.3647052,0.275,10.61436
2,1495122223107,0.3658975,0.275,10.67615
2,1495122223114,0.3658975,0.275,10.67615
2,1495122223153,0.370665,0.275,10.92322
2,1495122223186,0.3742387,0.275,11.10842
2,1495122223219,0.3778107,0.275,11.29354
2,1495122223253,0.3813809,0.275,11.47856
2,1495122223258,0.3813809,0.275,11.47856
2,1495122223264,0.3825706,0.275,11.54022
2,1495122223270,0.3825706,0.275,11.54022
2,1495122223302,0.3861386,0.275,11.72513
2,1495122223309,0.3873276,0.275,11.78674
2,1495122223315,0.3873276,0.275,11.78674
2,1495122223352,0.3920815,0.275,12.03311
2,1495122223386,0.395645,0.275,12.21778
2,1495122223419,0.3992067,0.275,12.40237
2,1495122223425,0.3992067,0.275,12.40237
2,1495122223430,0.4003936,0.275,12.46388
2,1495122223439,0.4015803,0.275,12.52538
2,1495122223469,0.4039531,0.275,12.64835
2,1495122223519,0.4098818,0.275,12.9556
2,1495122223569,0.4146214,0.275,13.20123
2,1495122223619,0.4205417,0.275,13.50804
2,1495122223652,0.4240916,0.275,13.69201
2,1495122223658,0.4240916,0.275,13.69201
2,1495122223662,0.4252745,0.275,13.75331
2,1495122223702,0.4288221,0.275,13.93717
2,1495122223736,0.4323681,0.275,14.12094
2,1495122223769,0.4359124,0.275,14.30462
2,1495122223776,0.4370934,0.275,14.36582
2,1495122223782,0.4370934,0.275,14.36582
2,1495122223802,0.4394549,0.275,14.48821
2,1495122223809,0.4406354,0.275,14.54939
2,1495122223814,0.4406354,0.275,14.54939
2,1495122223835,0.4429958,0.275,14.67171
2,1495122223870,0.4465351,0.275,14.85513
2,1495122223903,0.4500726,0.275,15.03846
2,1495122223936,0.4536084,0.275,15.2217
2,1495122223969,0.4571426,0.275,15.40485
2,1495122224002,0.4606751,0.275,15.58792
2,1495122224008,0.4618522,0.275,15.64893
2,1495122224014,0.4618522,0.275,15.64893
2,1495122224035,0.4642059,0.275,15.7709
2,1495122224041,0.4653824,0.275,15.83188
2,1495122224047,0.4653824,0.275,15.83188
2,1495122224069,0.467735,0.275,15.9538
2,1495122224075,0.468911,0.275,16.01474
2,1495122224081,0.468911,0.275,16.01474
2,1495122224119,0.4736131,0.275,16.25843
2,1495122224152,0.4771377,0.275,16.44109
2,1495122224186,0.4806606,0.275,16.62366
2,1495122224191,0.4806606,0.275,16.62366
2,1495122224198,0.4818346,0.275,16.6845
2,1495122224236,0.4853553,0.275,16.86696
2,1495122224269,0.4888744,0.275,17.04933
2,1495122224275,0.490047,0.275,17.1101
2,1495122224281,0.490047,0.275,17.1101
2,1495122224302,0.4923917,0.275,17.23162
2,1495122224308,0.4935638,0.275,17.29236
2,1495122224314,0.4935638,0.275,17.29236
2,1495122224335,0.4959074,0.275,17.41381
2,1495122224369,0.4994214,0.275,17.59592
2,1495122224402,0.5029337,0.275,17.77795
2,1495122224436,0.5064444,0.275,17.95988
2,1495122224469,0.5099534,0.275,18.14174
2,1495122224503,0.5134608,0.275,18.3235
2,1495122224508,0.5146295,0.275,18.38407
2,1495122224515,0.5146295,0.275,18.38407
2,1495122224536,0.5169664,0.275,18.50518
2,1495122224542,0.5181346,0.275,18.56572
2,1495122224548,0.5181346,0.275,18.56572
2,1495122224586,0.5228055,0.275,18.80778
